book_id,lec,prof,bk,publisher,author,serial,credit,rating,major,difficulty
844,경제학입문,양은모,맨큐의 핵심경제학(8판),한티에듀,그레고리 맨큐,GEDI010-01,3,4.89,58,0
845,경제학입문,김민성,경제학원론(2판)(반양장),시그마프레스,"대런 애쓰모글루, David Laibson, 존 리스트",GEDI010-01,3,4.89,58,0
846,경제학입문,이해춘,경제학 들어가기(4판)(양장본 HardCover),문우사,"이준구, 이창용",GEDI010-01,3,4.89,58,0
847,기초독어1,최명원,Schritte international 1. Kursbuch + Arbeitsbuch mit Audio-CD zum...,없음,Niebisch Daniela,GEDI016-01,3,4.62,58,0
848,기초독어1,오민정,Schritte 1. Deutsch als Fremdsprache: Schritte 1. Lehrerhandbuch,Hueber,"Bovermann, Monika",GEDI016-01,3,4.62,58,0
849,기초독어2,홍문표,Schritte International 2,없음,Niebisch Daniela,GEDI017-01,3,4.8,58,0
850,기초러시아어2,이스토미나일로나,영어로 배우는 러시아어,문예림,이스토미나 일로나,GEDI019-01,3,5.0,58,0
851,기초일본어1,류희승,Let's go japanese 세트(New Campus)(전3권),제이앤씨,성균관대학교 교재편찬위원회,GEDI020-01,3,4.1,58,0
852,기초일본어1,류희승,Step by Step 일본어,재팬리서치21,성균관대학교 일본학연계전공 교재편찬위,GEDI020-01,3,4.1,58,0
853,기초중국어1,왕수향,신공략 중국어: 기초편(개정판)(CD2장포함),다락원,"마전비, 소영하, 적염",GEDI014-01,3,3.07,58,0
854,기초중국어1,김보영,신공략 중국어: 초급편(CD포함)(개정판)(CD1장포함),다락원,"마전비, 소영하, 적염",GEDI014-01,3,3.07,58,0
855,기초프랑스어1,정광흠,기초 프랑스어,성균관대학교출판부,성균관대학교 프랑스어문학과,GEDI012-01,3,4.75,58,0
856,기초한문,안나미,교양한문,성균관대학교출판부,성균관대학교 교양한문 편찬위원회,GEDI023-01,3,4.08,58,0
857,기초한문,김종서,봄 여름 가을 겨울,김영사,김종서,GEDI023-01,3,4.08,58,0
858,기초한문,김동석,사자성어 따라쓰기 365+,문자향,우리한문학회,GEDI023-01,3,4.08,58,0
859,기초한문,이은영,사자성어,월인,우리한문학회편,GEDI023-01,3,4.08,58,0
860,영어쓰기,브리짓맥그레거,해커스 토익 실전 1000제 리딩.1(문제집)(구토익)(개정판),해커스어학연구소,해커스어학연구소,GEDG001-01,2,3.52,58,0
861,현대중국사회의이해,유홍준,현대중국사회: 역사와 사회변동,그린,"유홍준, 김지훈",GEDG024-01,2,4.31,58,0
862,동아시아역사와문화,다니엘종스베켄디크,Introduction to Korean History and Culture(Hardcover),한림출판사,없음,GEDS052-01,3,3.8,58,0
863,공학컴퓨터프로그래밍,정윤경,MATLAB 기초와응용(공학설계를 위한)(5판),아진,"Brian H Hahn, Daniel T Valentine",GEDB030-41,3,0.0,58,0
864,공학컴퓨터프로그래밍,정윤경,파이썬 프로그래밍 개론(에이콘 프로그래밍 언어 시리즈),에이콘출판,데이비드 슈나이더,GEDB030-41,3,0.0,58,0
865,컴퓨팅사고와SW코딩,노해선,컴퓨팅 사고를 위한 파이선 입문,성균관대학교출판부,한옥영,GEDT014-01,2,4.11,58,0
866,컴퓨팅사고와SW코딩,한옥영,Do it! 점프 투 파이썬,이지스퍼블리싱,박응용,GEDT014-01,2,4.11,58,0
867,프로그래밍기초와실습,황지영,C How to program,Pearson,Paul deitel,GEDB029-41,3,4.3,58,0
868,프로그래밍기초와실습,등국홍,C How to Program,"Pearson Education, Limited",Deitel,GEDB029-41,3,4.3,58,0
869,프로그래밍기초와실습,등국홍,C How to Program (7th Edition) (Deital How to Series),Prentice Hall,Paul Deitel,GEDB029-41,3,4.3,58,0
870,프로그래밍기초와실습,등국홍,윤성우의 열혈 C 프로그래밍(개정판),오렌지미디어,윤성우,GEDB029-41,3,4.3,58,0
871,동양사상입문,신정근,동양철학의 유혹,이학사,신정근,GEDI001-01,3,4.36,58,0
872,동양사상입문,신정근,한마음의 나라 한국,동인서원,이기동,GEDI001-01,3,4.36,58,0
873,미분적분학1,조윤형,Calculus :early transcendentls 8/e(stewart성균관대),경문사,stewart,GEDB001-01,3,2.35,58,0
874,미분적분학1,배종식,Calculus : Concepts and Contexts,Brooks Cole,Stewart James,GEDB001-01,3,2.35,58,0
875,미분적분학1,배종식,Calculus: Early Transcendentals,Cengage Learning,James Stewart,GEDB001-01,3,2.35,58,0
876,미분적분학1,김세기,Chemistry,McGraw Hill,chang,GEDB001-01,3,2.35,58,0
877,미분적분학1,허석문,스튜어트 미분적분학(8판),북스힐,James Stewart,GEDB001-01,3,2.35,58,0
878,미분적분학1,권순학,미분적분학(8판),경문사,제임스 스튜어트,GEDB001-01,3,2.35,58,0
879,미분적분학1,서이혁,대학미분적분학(4판),경문사,James Stewart,GEDB001-01,3,2.35,58,0
880,미분적분학1,서이혁,대학미적분학(3판),경문사,JAMES STEWART,GEDB001-01,3,2.35,58,0
881,미분적분학1,서이혁,미분적분학(7판),경문사,James Stewart,GEDB001-01,3,2.35,58,0
882,미분적분학1,김현수,Calculus (International Metric Version),Cengage Learning,Stewart James,GEDB001-01,3,2.35,58,0
883,미분적분학1,나다나엘가르얀토,미분적분학(13판),자유아카데미,"Thomas, Weir, Hass",GEDB001-01,3,2.35,58,0
884,사회학입문,정태인,Soc3,Wadsworth,Nijole V Benokraitis,GEDI009-01,3,3.02,58,0
885,사회학입문,정태인,사회과학으로의 초대(개정판 2판),성균관대학교출판부,성균관대학교 사회과학연구소,GEDI009-01,3,3.02,58,0
886,사회학입문,정태인,사회학: 비판적 사회읽기(2판),한울아카데미,비판사회학회 (엮음),GEDI009-01,3,3.02,58,0
887,사회학입문,정태인,사회학의 핵심 개념들,동녘,"앤소니 기든스, 필립 W 서튼",GEDI009-01,3,3.02,58,0
888,사회학입문,정태인,현대 사회학(5판),을유문화사,앤서니 기든스,GEDI009-01,3,3.02,58,0
889,사회학입문,정태인,현대 사회학(6판),을유문화사,앤소니 기든스,GEDI009-01,3,3.02,58,0
890,사회학입문,정태인,현대사회학(7판),을유문화사,"앤소니 기든스, 필립 서튼",GEDI009-01,3,3.02,58,0
891,사회학입문,정태인,현대사회학(8판),을유문화사,"앤소니 기든스, 필립 서튼",GEDI009-01,3,3.02,58,0
892,사회학입문,구정우,386세대 그빛과 그늘,문학사상사,진정 외,GEDI009-01,3,3.02,58,0
893,사회학입문,김상욱,사회학: 비판적 사회읽기(2판)(한울아카데미 1520),한울,"비판사회학회 (엮음), 정태석 외",GEDI009-01,3,3.02,58,0
894,사회학입문,김상욱,사회학(4판),그린,"석현호, 이정환, 김상욱",GEDI009-01,3,3.02,58,0
895,사회학입문,이완수,사회학(5판),그린,"석현호, 이정환, 김상욱",GEDI009-01,3,3.02,58,0
896,생명과학1,이우성,Campbell Biology,Pearson,"Martha R Taylor, Eric J Simon, Jean L Dickey, Kelly Hogan, Jane B Reece",GEDB016-01,3,4.75,58,0
897,생명과학1,이우성,Campbell Biology: Concepts and connections,Pearson Education Asia,Campbell,GEDB016-01,3,4.75,58,0
898,생명과학1,이우성,Campbell Biology: Concepts and Connections (+Access Code),Prentice-Hall,"Jane BReece, Martha R Taylor, Eric J Simon, Jean L Dickey",GEDB016-01,3,4.75,58,0
899,생명과학1,이우성,생명과학 강의노트(3판),바이오사이언스,이우성,GEDB016-01,3,4.75,58,0
900,생명과학1,이우성,생명과학: 개념과 현상의 이해(6판)(부록포함),바이오사이언스,"CAMPBELL, REECE, TAYLOR, SIMON, DICKEY",GEDB016-01,3,4.75,58,0
901,생명과학1,이우성,생명과학(7판)(개념과현상의이해)(전2권),PEARSON EDUCATION KOREA,"Reece, Taylor, Simon, Dickey",GEDB016-01,3,4.75,58,0
902,생명과학1,이우성,생명과학(캠벨)(10판),바이오사이언스,"Campbell, Reece, Urry, Cain, Wasserman",GEDB016-01,3,4.75,58,0
903,생명과학1,이우성,생명과학(캠벨)(9판),바이오사이언스,"Jane B Reece, Lisa A Urry, Michael L Cain, Steven A Wasserman",GEDB016-01,3,4.75,58,0
904,생명과학1,이석희,생명과학(개념과 현상의 이해)(9판),라이프사이언스,"Taylor, simon, dicky, hogan, reexe",GEDB016-01,3,4.75,58,0
905,선형대수학,설한국,Contemporary Linear Algebra,Wiley,Howard Anton,GEDB003-01,3,4.03,58,0
906,선형대수학,설한국,Elementary Linear Algebra,Wiley,"Howard Anton, Chris Rorres",GEDB003-01,3,4.03,58,0
907,선형대수학,설한국,linear algbra and its applications sungkyunkwan univer ver.,.,없음,GEDB003-01,3,4.03,58,0
908,선형대수학,설한국,선형대수(알기 쉬운)(개정판 11판),범한서적,"Howard Anton, Chris Rorres",GEDB003-01,3,4.03,58,0
909,선형대수학,설한국,선형대수학(5판),프로텍미디어,"David C Lay, Steven R Lay, Judi J McDonald",GEDB003-01,3,4.03,58,0
910,선형대수학,정윤모,Linear Algebra with Applications,Pearson Education Korea,Leon,GEDB003-01,3,4.03,58,0
911,선형대수학,정윤모,현대 선형대수학,경문사,"이상구, 김덕선",GEDB003-01,3,4.03,58,0
912,심리학입문,권영미,심리학개론(4판),PEARSON EDUCATION KOREA,"Kosslyn, Robin S Rosenberg, 이순묵, 도경수, 서용원",GEDI008-01,3,4.54,58,0
913,심리학입문,권영미,심리학과 삶의 도전(12판),시그마프레스,"Jeffrey S Nevid, Spencer A Rathus",GEDI008-01,3,4.54,58,0
914,심리학입문,박형생,Psychology in Your Life,Norton,"Grison, Heatherton, Gazzaniga",GEDI008-01,3,4.54,58,0
915,심리학입문,박형생,심리학 입문,시그마프레스,"Schacter, Gilbert, Wegner",GEDI008-01,3,4.54,58,0
916,심리학입문,최훈석,Introducing Psychology,PearsonEducacion,Brain,GEDI008-01,3,4.54,58,0
917,심리학입문,최훈석,Introducing Psychology : Brain Person Group (Paperback),Pearson,MKosslyn Stephen,GEDI008-01,3,4.54,58,0
918,심리학입문,이경성,마이어스의 심리학개론(11판),시그마프레스,"데이비드 G. 마이어스, 네이선 드월",GEDI008-01,3,4.54,58,0
919,언어학입문,주경진,언어 이론과 그 응용(3판)(한국문화사 언어학 시리즈),한국문화사,김진우,GEDI002-01,3,3.13,58,0
920,언어학입문,주경진,언어학 101,한국문화사,장영준,GEDI002-01,3,3.13,58,0
921,언어학입문,박희수,언어,탑출판사,김진우,GEDI002-01,3,3.13,58,0
922,언어학입문,박희수,언어(개정판 3판),한국문화사,강범모,GEDI002-01,3,3.13,58,0
923,언어학입문,문정원,Linguistics for Non-Linguists,Jones and Bartlett,Parker Frank,GEDI002-01,3,3.13,58,0
924,역사학입문,이진일,역사에 대해 생각하기,책과함께,사라 마자,GEDI004-01,3,4.73,58,0
925,역사학입문,이진일,우리 안의 과거(양장본 HardCover),휴머니스트,테사 모리스 스즈키,GEDI004-01,3,4.73,58,0
926,일반물리학1,이주열,Physics for Scientists and engineers with Modern Physics,Cengage Learning,Serway,GEDB008-41,3,4.73,58,0
927,일반물리학1,이주열,대학물리학(9판)(전2권),북스힐,"Raymond A Serway, John W Jewett",GEDB008-41,3,4.73,58,0
928,일반물리학1,최영일,Physics for Scientists and Engineers with Modern Physics,BROOKS/COLE,Raymond Serway,GEDB008-41,3,4.73,58,0
929,일반물리학1,최영일,Principles of Physics,Brooks Cole Pub Co,Serway Raymond,GEDB008-41,3,4.73,58,0
930,일반물리학1,최우석,대학물리학(8판)(전2권),북스힐,"John W Jewett Jr, Raymond A Serway",GEDB008-41,3,4.73,58,0
931,일반물리학1,랍라하예,대학물리학(최신)(전2권),북스힐,Ramond A Serway,GEDB008-41,3,4.73,58,0
932,일반물리학1,카와이신스케,일반물리학 1,교문사,울산대학교물리학과,GEDB008-41,3,4.73,58,0
933,일반화학1,팽기욱,일반화학(줌달의)(9판),사이플러스,Zumdahl,GEDB012-41,3,4.66,58,0
934,일반화학1,팽기욱,줌달의 일반화학(9판),사이플러스,Zumdahl,GEDB012-41,3,4.66,58,0
935,일반화학1,윤완수,일반화학 7판,사이플러스,WHITTEN DAVIS,GEDB012-41,3,4.66,58,0
936,철학입문,정은해,철학에의 초대,비사원,대학교재 편찬위,GEDI005-01,3,2.76,58,0
937,희랍어,김태경,Athenaze Book. I,"Oxford University Press, USA",Maurice Balme/Gilbert Lawall/James Morwood,GEDI024-01,3,3.0,58,0
938,고급생명과학1,김승철,Biology: A Global Approach,"Pearson Education, Limited","Neil A Campbell, Lisa A Urry, Michael L Cain, Steven A Wasserman, Peter V Minorsky",GEDB026-41,3,4.13,58,0
939,고급생명과학1,김승철,Biology: A Global Approach (Pearson Global Edition),PEARSON,Campbell Neil A,GEDB026-41,3,4.13,58,0
940,공학수학1,박준현,Advanced Engineering Mathematics,Wiley,Erwin Kreyszig,GEDB004-41,3,4.4,58,0
941,공학수학1,박준현,공업수학(상): 상미분방정식 선형대수 벡터미적분(개정판 10판),범한서적,Erwin  Kreyszig,GEDB004-41,3,4.4,58,0
942,공학수학1,최문택,KREYSZIG 공업수학 문제풀이 해설(개정판 10판),범한서적,범한서적 편집부,GEDB004-41,3,4.4,58,0
943,공학수학1,최문택,공업수학. 상(KREYSZIG)(개정판 9판),범한서적,Erwin  Kreyszig,GEDB004-41,3,4.4,58,0
944,공학수학1,최문택,공업수학(하)(Kreyszig)(개정판 10판),범한서적,Erwin Kreyszig,GEDB004-41,3,4.4,58,0
945,공학수학1,권영돈,KREYSZIG 공업수학(상)(최신)(개정8판),범한서적,없음,GEDB004-41,3,4.4,58,0
946,공학수학1,미트라게게르치,Advanced Engineering Mathematics : Abridged International Sutdent Edition,Wiley,Erwin Kreyszig,GEDB004-41,3,4.4,58,0
947,일반물리학실험1,최한용,일반물리학실험,북스힐,없음,GEDB009-41,1,0.0,58,0
948,일반물리학실험1,카르스텐로트,일반물리학실험(개정판),북스힐,박찬응,GEDB009-41,1,0.0,58,0
949,일반화학실험1,박성호,일반화학실험,사이플러스,화학교재연구회,GEDB013-41,1,5.0,58,0
950,확률및통계,길이만,Introduction to Probabiliy and Statistics for Engineers and Scientists(5판),Elsevier,Sheldon M Ross,GEDB028-41,3,4.33,58,0
951,확률및통계,길이만,Probability and Statistics for Engineers and Scientists(Global Edition),Pearson Education,"Ronald E Walpole, Raymond H Myers, Sharon L Myers, Keying Ye",GEDB028-41,3,4.33,58,0
952,확률및통계,길이만,이공계용 확률과통계,홍릉과학출판사,Sheldon M Ross,GEDB028-41,3,4.33,58,0
953,확률및통계,길이만,확률과 통계(이공계용)(FOURTH EDITION)(4판),홍릉과학출판사,SHELDIN M ROSS,GEDB028-41,3,4.33,58,0
954,고전속의행복,원만희,니코마코스 윤리학(개정판)(원전으로 읽는 순수 고전 세계)(양장본 HardCover),숲,아리스토텔레스,GEDH092-01,3,4.17,58,0
955,고전속의행복,원만희,쇼펜하우어의 행복론과 인생론,을유문화사,"쇼펜하우어, 아르투어 쇼펜하우어",GEDH092-01,3,4.17,58,0
956,고전속의행복,원만희,행복의 정복,사회평론,버트런드 러셀,GEDH092-01,3,4.17,58,0
957,문예창작의이해,이규배,수능국어 절대어휘 상상사전: 운문문학편,작은숲,이규배,GEDH064-01,3,1.08,58,0
958,문화사회학,박치현,문화 이론,이학사,필립 스미스,SOC2008-01,3,3.55,45,1
959,문화인류학,이경미,낯선 곳에서 나를 만나다(개정증보판),일조각,한국문화인류학회,GEDH021-01,3,3.61,58,0
960,문화인류학,이경미,문화인류학(개정판)(반양장),서울대학교출판문화원,"한상복, 이문웅, 김광억",GEDH021-01,3,3.61,58,0
961,사랑과문학,이지순,사랑의 빛깔들(양장본 HardCover),사람의무늬,이지순,GEDH034-I1,3,3.71,58,0
962,생명의료윤리,임종식,"인간, 위대한 기적인가 지상의 악마인가?",사람의무늬,임종식,GEDH032-01,3,3.7,58,0
963,생명의료윤리,임종식,형사법과 살해의도,성균관대학교출판부,임종식,GEDH032-01,3,3.7,58,0
964,세계의정원과문화,김도훈,유럽 정원을 거닐다,글항아리,"정기호, 최종희, 김도훈, 이준규, 윤호병",GEDH035-41,3,4.0,58,0
965,연극과문화,김동욱,세계연극사,McGraw-Hill,Edwin Wilson 외 1 명,GEDH065-I1,3,2.43,58,0
966,영미문화의이해,이강선,영미문화의 이해,신아사,박거용,GEDH008-01,3,0.0,58,0
967,예술의말과생각,오종우,안나 카레니나 박스 세트(세계문학전집)(전3권),문학동네,레프 톨스토이,GEDH059-01,3,4.48,58,0
968,예술의말과생각,오종우,안나 카레니나. 1(세계문학전집 219)(반양장),민음사,레프 톨스토이,GEDH059-01,3,4.48,58,0
969,예술의말과생각,오종우,예술 수업,어크로스,오종우,GEDH059-01,3,4.48,58,0
970,음악의이해,이지현,청소년을 위한 서양음악사(2판),두리미디어,이동활,GEDH018-41,3,3.88,58,0
971,정치이데올로기론,윤비,Political Ideologies,Oxford U.K,Matthew Festenstein,PSD2007-01,3,3.31,41,1
972,정치이데올로기론,윤비,사회사상과 정치 이데올로기(제주대 평화연구소 번역총서 10),오름,앤드류 헤이우드,PSD2007-01,3,3.31,41,1
973,한자와한문의세계,이돈석,한문의 세계(교양인을 위한),성균관대학교출판부,이명학,GEDH063-01,3,4.07,58,0
974,북유럽신화의이해,홍미경,게르만 신화와 전설,범우사,라이너 테츠너,GEDH048-01,3,4.57,58,0
